course_title,course_detail,course_url
인공지능(AI) 플랫폼 품질 관리,"본 과정은 인공지능 기술 특성 및 기존의 IT 품질 관리 방법론과의 차이점을 이해하고, 인공지능 기술을 적용하는 프로젝트에 대한 품질 관리 방법론을 학습합니다. 따라서 인공지능 플랫폼 또는 서비스를 개발하는 기업 또는 인공지능 기술 기반의 융합 서비스를 개발하는 기업의 품질 관리자와 기획자에게 꼭 필요한 과정입니다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9079%26crsseqId%3D219676
AI를 적용한 사운드 콘텐츠 알아보기,"1. 작곡,작사,음성&보컬에서의 AI에 대해 알아보는 시간을 가지고자 합니다.

2. AI를 위한 간단한 이론부터 데이터 전처리와 MIDI를 설명등 AI를 디자인 해보는 시간을 가지고자 합니다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D6297%26crsseqId%3D222027
AI 음성 기술로 탄생하는 목소리,"[취업준비생대상]
빛보다 소리가 먼저다!
청각기관을 통해 소리를 지각, 인지하는 과정을 알아보고 음성인식과 음성합성의 차이와 기술적 측면을 이해해 미래 음성합성 기술이 나아갈 방향과 인재의 특성을 알 수 있다!",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D3751%26crsseqId%3D220923
인공지능(AI) 서비스 환경분석,"본 과정은 인공지능 서비스와 관련된 기업의 내/외부 환경을 분석하고 데이터, 기술, 인력 관점에서 필요한 자원과 동향을 분석할 수 있는 역량을 함양하는 것을 목적으로 합니다. 본 과정을 통해 4차 산업 혁명 시대에 인공지능 서비스를 산업에 적용하기 위한 서비스 환경 분석 역량을 향상시킬 수 있습니다. 또한 기존의 산업 환경에서 인공지능 서비스를 접목하였을 때, 효과가 클 것으로 예상되는 서비스를 추출하고, 이를 적용하기 위한 환경을 분석하는 역량을 길러 줍니다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9086%26crsseqId%3D219688
인공지능(AI) 예측 모듈 구현,"인공지능(AI) 예측모듈 구현은 이미 학습된 인공지능 모델을 불러와 새로운 데이터에 대하여 예측을 수행하는 능력을 키울 수 있으며, 또한 정답(레이블)이 주어지는 경우, 예측값과 정답을 비교하여 정확성을 평가할 수도록 이미 학습된 인공지능(AI) 예측모델에 대하여 이에 대한 구조를 파악하고, 이 모델을 활용하여 예측을 수행하는 방법을 전반적으로 이해할 수 있도록 구성하였습니다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9083%26crsseqId%3D219682
"2040 AI 시대를 리드할 미래 인재
","[취업준비생대상]
인공지능 기술의 발전 속도로 볼 때 10년 이내에 우리의 삶 모든 곳에 인공지능이 접목되고, 이를 통해 이전과는 다른 인공지능과 공존하는 메타버스 미래 세상이 본격화되고 있다.
인류의 역사는 인공지능 이전(BA: Before AI)과 인공지능 이후(AA: After AI)의 세상으로 구분될 만큼 인공지능의 영향력은 점점 커져 가고 있는데, 이에 현재 취업준비생들이 활발한 사회 활동을 할 2040 미래에 인공지능이 바꾸는 미래의 모습과 인공지능 관련 기업에 취업하기 위해 필요한 소양, AI 시대에 대체 불가능한 인재가 되는 방법에 대해 알아본다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D3829%26crsseqId%3D220960
인공지능(AI) 서비스 구현,"◆ 과정 특징
인공지능 서비스를 구현하기 위한 전반적인 제반 사항 습득할 수 있다.
AI 서비스를 기획, 운영관리자에게 필요한 개념정리를 다루고 있다.
◆ 과정 필요
본 과정은 인공지능 서비스 플랫폼 구축에 필요한 전반적인 개요 및 구현방안을 학습함으로 고객과 시장의 요구조건에 따라 인공지능 서비스를 조정하고 최적화하여 경쟁력을 갗추고 싶은 관리자 및 운영자에게 반드시 학습해야 하는 과정이다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9683%26crsseqId%3D223486
인공지능(AI) 모델 검증을 통한 고도화,"◆ 과정특성
모델 평가 지표를 이해하고 지표를 통해 성능을 검증하여 모델이 정확하게 학습되고 있는지를 파악한다. 데이터 모니터랑, 모니터링 시각화를 통해 이상현상이 발현되고 있는지를 확인한다. 
모델 평가 결과를 바탕으로 개선점을 도출하고 생성된 모델들의 버전 관리를 할 수 있다.  
◆ 과정 필요성
본 과정은 인공지능 및 데이터 분석 관련 분야 종사자들 이 모델 성능을 확인하고 모델을 개선하기 위해 필수로 필요한 과정이다. ",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9420%26crsseqId%3D219717
인공지능(AI) 설계 및 요구사항 분석,"본 과정은 인공지능을 개발하기 위한 필수 역량인 설계 능력과 요구사항 분석 능력, 인공지능 모델링 능력, 인공지능 플랫폼 구축 능력을 갖추기 위한 과정이다. 
인공지능 플랫폼 개발 및 구축의 필수 요소인 인공지능 설계 및 요구사항 분석 과정을 학습한다. 
요구사항 정의서를 작성하고 분석하고, 인공지능(AI) 플랫폼을 구축하고, 테스트 시행 결과를 해석할 수 있는 능력을 갖춘다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D4456%26crsseqId%3D219683
데이터 관점에서의 인공지능(AI),"AI 산업의 발전과 함께 양질의 데이터셋의 중요성이 매우 높아지고 있다. 특히 2021년 말, AI의 거장인 Andrew Ng이 기존의 Model Centric AI에서 Data Centric AI로의 변화를 천명한 이후로, AI의 성능을 올리기 위해 고도화된 AI 모델을 사용하는 것 보다, 잘 정제된 양질의 데이터셋을 활용하는 것이 더욱 성능 향상에 도움이 되는 것이 여러 연구들을 통해 증명되었다. 본 과정은 Data Centric AI 시대에 맞춰 고품질의 데이터셋을 구축할 수 있도록 종합적인 지식 및 스킬들을 학습한다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9650%26crsseqId%3D223846
다양한 AI 서비스 활용 기초,"* 과정 개요
다양한 생성형 AI 서비스를 직접 활용하여 실무 역량을 키우는 실습 중심 과정이다. 대화형 AI부터 이미지, 동영상, 음악, PPT 생성까지 각 분야별 최신 AI 도구들을 체계적으로 학습하고 실제 업무와 창작 활동에 적용할 수 있는 능력을 함양한다. 총 10회차에 걸쳐 AI 도구 활용 전문가로 성장할 수 있도록 구성한다.
* 과정 특징
이론보다는 실습에 중점을 둔 과정으로, 각 회차마다 구체적인 AI 도구를 직접 사용해보며 실무 활용법을 익힌다. 대화형 AI, 검색 AI, 창작형 AI 등 다양한 카테고리의 최신 AI 서비스들을 포괄적으로 다루어 학습자가 자신의 필요에 맞는 최적의 도구를 선택하고 활용할 수 있도록 한다.
* 과정 필요성
AI 도구의 종류가 급속히 증가하고 있는 현실에서, 각 도구의 특성과 활용법을 정확히 알고 적재적소에 활용하는 능력이 업무 효율성과 창의성 향상의 핵심이다. 이 과정을 통해 다양한 AI 서비스를 능숙하게 활용하여 업무 생산성을 극대화하고 새로운 가치를 창출할 수 있다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D11963%26crsseqId%3D227952
인공지능(AI) 서비스 입문,"인공지능 서비스 입문 과정은 일반인들도 인공지능에 대해서 이해할 수 있도록 쉽게 작성되었습니다. 컴퓨터와 관련이 없는 일반인들도 인공지능이 무엇인지에 대해서 쉽게 이해할 수 있도록 구성되어 있습니다. 현재 발전하고 있는 인공지능 기술에 관해서 설명하고, 가까운 미래에 인공지능으로 바뀔 수 있는 우리 주변의 일상을 소개하는 과정입니다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9660%26crsseqId%3D223468
인공지능(AI) 플랫폼 설계,"본 과정은 플랫폼을 구현하기 위한 인프라에 대해 구조를 결정하고 요구사항에 따른 각 프레임워크 기능에 대한 설계, 형상 관리, 내‧외부 모듈에 대한 인터페이스를 설계하는 것이다. 특히, 인공지능 플랫폼 기획자에게 반드시 처음 학습해야 하는 과정이다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9441%26crsseqId%3D219678
사례로 알아보는 AI Transformation 기술,"인공지능에 관한 이론적 배경 뿐 아니라 구체적인 사례를 풍성하게 담아냈다.
인공지능과 관련한 세계 각국의 비즈니스 동향과 전략, 인공지능 기술의 혁신과 관련한 연구와 향후 정책은 물론 대처방안까지 구체적으로 소개하고 있다. 특히, 구글 등 외국 굴지의 인공지능 업체들의 동향을 상세히 분석하고 있어 다른 인공지능 관련 과정들과 차별화된다. 본 과정은 인공지능 기술의 최근 비즈니스 트렌드와 연구, 특허, 각국의 정책 동향들을 이해하고 방향을 수립하는 데 큰 도움이 될 것이다.
인공지능과 비즈니스를 연결하고자 하는 이들에게 꼭 추천하는 과정이다. ",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D5682%26crsseqId%3D222128
인공지능(AI) 모델 응용,인공지능 모델 응용은 인공지능의 구현을 위해 인공지능과 머신러닝 그리고 딥러닝을 구분하고 이에 대한 이해를 기반으로 다양한 머신러닝 알고리즘을 응용하는 방법을 공부하고 사용하는 방법을 실습을 통해서 익히며 딥러닝에 대한 모델 설계를 연구하여 실무에 응용할 수 있는 기법을 익히는 과정입니다.,https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D4491%26crsseqId%3D219712
생성형 AI 특성과 PPT 작성,"본 과정은 생성형 AI의 개념과 주요 도구에 대해 학습하고, 생성형 AI를 활용한 실질적인 PPT 제작 스킬을 익힐 수 있는 과정입니다. 다양한 생성형 AI 도구를 활용하여 효율적인 업무 수행 방법과 한계를 이해할 수 있습니다.
※ 본 강좌의 내용 중 화면의 글자 배치 오류는 생성형 AI가 자동 생성한 PPT의 특성으로 인한 것입니다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D418393%26crsseqId%3D224125
데이터 관점에서의 인공지능(AI),"AI 산업의 발전과 함께 양질의 데이터셋의 중요성이 매우 높아지고 있다. 특히 2021년 말, AI의 거장인 Andrew Ng이 기존의 Model Centric AI에서 Data Centric AI로의 변화를 천명한 이후로, AI의 성능을 올리기 위해 고도화된 AI 모델을 사용하는 것 보다, 잘 정제된 양질의 데이터셋을 활용하는 것이 더욱 성능 향상에 도움이 되는 것이 여러 연구들을 통해 증명되었다. 본 과정은 Data Centric AI 시대에 맞춰 고품질의 데이터셋을 구축할 수 있도록 종합적인 지식 및 스킬들을 학습한다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9075%26crsseqId%3D220410
인공지능(AI) 기반 비정형 데이터 분석,딥러닝을 활용하여 멀티미디어 데이터 및 비정형 데이터를 분석하고 인공지능 알고리즘을 이용하여 깊이 있는 이론과 실제적인 응용력으로 국가 산업 발전에 기여할 고급 과학기술 인재를 양성할 수 있다.,https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D4435%26crsseqId%3D219722
인공지능(AI) 서비스를 위한 데이터 수집 및 관리,"본 과정은 인공지능 서비스 데이터 수집 및 관리에 대한 다양한 방법을 파악 하기 위해서 필수 기본 과정이다. 특히 AI 서비스 데이터를 직접 수집하고 관리하는 업무가 중요해지고 있으며 기존 데이터셋을 사용하는 것보다 특정한 요구조건에 맞춰 인공지능 서비스를 조정하고 개선하는데 유용한 학습이며, 신규 관리자 및 운영자에게 반드시 기본적으로 학습해야 하는 과정이다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9440%26crsseqId%3D219686
인공지능(AI) 분석 데이터 추출,"과거에는 인공지능을 개발할 때 해당 분야의 전문가들이 만든 많은 양의 샘플들을 데이터베이스화하여 자료들을 일일이 수작업으로 컴퓨터에 직접 등록하는 방법을 사용했습니다.
또한, 시대가 발전함에 따라 사람조차 명확하게 구분할 수 없는 지식(No explicit knowledge)을 구현해야 하거나, 사람이 일일이 구현하기에는 너무 많은 양의 규칙들이 필요한 경우가 생겨나기 시작합니다.
즉, 컴퓨터가 입력받은 데이터를 분석하여 일정한 패턴이나 규칙을 찾아내려면 사람이 인지하는 데이터를 컴퓨터가 인지할 수 있는 데이터로 변환해 주어야 합니다. 이때 데이터별로 어떤 특징을 가지고 있는지를 찾아내고, 그것을 토대로 데이터를 벡터로 변환하는 작업을 특징추출(Feature Extraction)이라고 합니다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D7887%26crsseqId%3D223489
인공지능(AI) 플랫폼 개발을 위한 데이터 엔지니어링,"데이터 처리 및 분석, 머신러닝, 딥러닝, 자연어 처리, 컴퓨터 비전 등 다양한 기술들에 들어가는 데이터 엔지니어링 기술을 숙지하고, 활용한 데이터 아키텍처를 설계하고 구현할 수 있는 능력을 키울 수 있습니다. 실제 데이터 처리 및 분석과정에서 필요한 기술과 노하우가 필요하며, 교육과정에서는 실무적인 경험을 중요하게 다룹니다. 학습자들은 대용량의 데이터를 다루어 보고, 데이터 엔지니어링에 필요한 다양한 도구와 기술을 활용해보는 경험을 통하여 실제 현장에서 문제를 해결하는 능력을 키울 수 있습니다. 인공지능(AI) 플랫폼 개발에 있어서 데이터의 전략을 수집하는 능력 및 기술을 습득하는 것이 중요합니다. 이를 위해서 데이터 분석의 목적을 파악하고, 데이터 전략을 수집할 수 있는 능력이 필요합니다. 이러한 과정에서 학습자들은 데이터 엔지니어링에 대한 이해와 문제 해결 능력을 획득합니다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9077%26crsseqId%3D219680
인공지능(AI) 서비스 모델 설계(모델 확정),"인공지능(AI) 서비스 모델 설계(모델 확정)는 인간이 지능으로 할 수 있는 일들을 시스템으로 구현하여 서비스로 제공하기 위한 인공지능 서비스의 목표를 설정하고 고객 요구사항 분석 결과에 따라서 인공지능 서비스에 필요한 구성요소를 분석하여 인공지능 서비스 모델을 정의하고 확정할 수 있다.
본 과정은 인공지능 서비스 모델, 시나리오를 기획하여 실행계획을 수립하는 종사자들에게 요구되는 필수로 필요한 과정이다. 특히 책임 인공지능 서비스 기획자에게 반드시 처음 학습해야 하는 과정이다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9430%26crsseqId%3D219702
인공지능(AI) 학습용 데이터 구축,"인공지능 학습용 데이터 구축은 AI 산업 강국 실현을 위해서 필수적인 것으로 다양한 분류 체계를 정립하고, 편향성이 없는 학습용 데이터 구축을 통해 인공지능 산업의 활성화에 기여하고 있는 국가 지능 정보 데이터 인프라 구축(AIHUB)을 중심으로 학습 내용을 구성하였습니다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D8079%26crsseqId%3D223454
취업코치의 꿀팁 대방출(스펙부터 AI면접까지),"최신 취업트렌드 및 스펙관리, 자기소개서 작성 등 일자리 정보를 알고 희망하는 직무에 지원할 수 있다. 
·AI면접(역량검사) 종류와 특징 및 대응법을 이해하고, 답변전략을 구상할 수 있다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D6448%26crsseqId%3D221188
인공지능(AI) 비즈니스 적용전략,"인공지능의 기본 원리에 대해 이해할 수 있다.
기업의 비즈니스 영역 중에서 많이 적용되는 주요 인공지능 알고리즘에 대해 설명할 수 있다.
기업의 비즈니스 및 업무 영역에서 인공지능을 통한 활용 전략을 적용할 수 있다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D8054%26crsseqId%3D223488
산업안전관리 공통직무(AI모델),"* 과정 개요
산업안전관리공통직무 과정은 산업재해의 통계분석을 토대로, 근본적인 재해 예방을 위한 산업현장의 안전 관련 법령과 시스템 실행력을 중심으로 합니다. 또한 안전관리의 기본 개념과 다양한 실사례를 활용하여 재해를 예방하고 피해를 최소화할 수 있는 관리 역량을 강화하는 과정입니다.
* 과정 특징
최근 10년 이상 누적된 반복적인 산업재해 통계를 기반으로, 변함없는 재해율과 유사한 유형의 재해 발생 원인을 도출하고, 관련 법령을 토대로 시스템 작동성과 안전 이론과의 연계성을 실사례 중심으로 점검하는 과정입니다. 이를 통해 학습대상자의 안전관리 역량을 다시 한 번 향상시키는 데 목적을 두고 있습니다.
* 과정 필요성
본 과정은 산업현장의 사업주와 경영책임자를 중심으로, 소속된 안전 및 관리감독자, 안전보건총괄책임자, 안전보건관리책임자가 계약 단계부터 계획 및 계약 시점까지 도급인과 수급인으로서 반드시 숙지해야 할 산업안전보건법과 중대재해처벌법 관련 법적 시스템의 안전관리 기본개념을 다루고 있습니다. 이러한 개념을 파악하는 것은 선택이 아닌 필수 사항입니다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D10883%26crsseqId%3D225805
데이터 경제 시대 AI 기술 활용법,"인공지능과 데이터가 지배하는 디지털 대전환 시대에 기술로 인한 우리 사회의 변화와 미래 모습을 제시하며, 

산업별 분야별 AI 응용 기술과 사례를 통해 유망 분야를 살펴보고 AI 기술 학습법을 익힌다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D4507%26crsseqId%3D220411
AI 의사를 활용한 질병 진단 원리,"AI 진단은 머신러닝, 딥러닝을 활용하여 이루어진다. 본 과정에서는 AI 의사를 활용한 진단에 특화된 AI 기술에 대해 알아보며, 사례를 통해 발전 가능성과 현재 기술적 한계에 대해 학습한다. ",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D7868%26crsseqId%3D224009
인공지능(AI) 서비스 시나리오 기획,"본 과정에서는 인공지능 서비스의 개념과 유형에 대해 이해하고 인공지능 서비스 시나리오의 개념에 대해 학습한다. 또한 가상의 인공지능 서비스 시나리오를 설정하여 서비스 사용 주체, 시나리오 요소, 서비스 전달 흐름 등을 구체화하며 서비스 시나리오를 작성하는 예제를 학습한다. 개발된 서비스 시나리오를 평가, 검증하고 운영, 모니터링, 개선 계획을 수립하는 예제를 학습합니다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9658%26crsseqId%3D223473
"인공지능(AI), 빅데이터 서비스 트렌드 분석","본 과정을 통하여 인공지능과 빅데이터 서비스 트렌드를 분석할 수 있는 역량을 함양하고자 한다. 이를 위하여 기술수용주기 및 환경분석 방법론을 활용하여 빅데이터, 인공지능(AI) 서비스 변화의 최신 트렌드를 파악하고, 이와 같은 트렌드의 변화방향을 예측하여, 빅데이터, 인공지능(AI) 서비스 모델과 관련된 비즈니스 내·외부 환경을 분석하고 데이터, 기술, 인력 관점에서 필요한 자원을 분석하는 능력을 함양하는 것을 목표로 한다. ",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D4422%26crsseqId%3D219674
인공지능(AI) 서비스를 위한 데이터 처리시스템 설계,"◆ 과정 특징
1. 데이터 저장 방식을 설계할 수 있다.
2. 데이터 처리 모듈을 구성할 수 있다.
3. 분산 데이터 처리 방법을 설계할 수 있다.
◆ 과정 필요
인공지능 서비스를 활용하여 새로운 서비스를 개발하거나 기존의 데이터를 활용하여 새로운 인사이트를 창출하기 위해서 인공지능 서비스를 기획하는 경우 분산 데이터 처리 시스템 설계를 위한 기법을 학습해야 한다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9417%26crsseqId%3D219685
인공지능(AI) 모델 검증을 통한 고도화,"◆ 과정특성
모델 평가 지표를 이해하고 지표를 통해 성능을 검증하여 모델이 정확하게 학습되고 있는지를 파악한다. 데이터 모니터랑, 모니터링 시각화를 통해 이상현상이 발현되고 있는지를 확인한다. 
모델 평가 결과를 바탕으로 개선점을 도출하고 생성된 모델들의 버전 관리를 할 수 있다.  
◆ 과정 필요성
본 과정은 인공지능 및 데이터 분석 관련 분야 종사자들 이 모델 성능을 확인하고 모델을 개선하기 위해 필수로 필요한 과정이다. ",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9681%26crsseqId%3D223496
인공지능(AI) 서비스 목표 수립(이해와 방향 설정),"본 과정은 IT개발자나 기획자가 인공지능을 이용하여 서비스를 도입하거나 공급, 구축을 할 때 기획안을 작성하고 세부적인 사항을 기획하고 결정할 때 필요한 과정이다. 특히 인공지능을 이해하고 실제 서비스를 검토하고 있거나 기획 중에 있다면 꼭 학습해야 하는 고급과정이다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9434%26crsseqId%3D219699
인공지능(AI) 서비스 활용 기획,인공지능 서비스 활용 기획이란 인공지능 서비스 적용 범위를 확대하기 위하여 인공지능 서비스 활용 방안을 분석하고 비즈니스 모델을 기획하여 상품화를 기획하는 능력을 함양한다.,https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D4454%26crsseqId%3D219687
인공지능(AI) 서비스 실행 계획 수립(위험 관리),"본 과정은 인공지능 서비스 공급기관 및 수요기관의 인공지능 서비스 프로젝트 매니저, 인공지능 서비스 운영 책임자등 해당 기관 종사자들이 인공지능 서비스 운영에 대한 기본적인 개념을 파악하기 위한 필수 과정이다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9101%26crsseqId%3D219691
인공지능(AI) 플랫폼 통합과 유지보수,"인공지능 플랫폼 인터페이스의 특징, 플랫폼 통합 구축을 위한 IT 인프라, 인공지능 플랫폼 테스트를 위한 주요 이론 및 방법을 학습하여 인공지능 플랫폼 통합과 유지보수를 효과적으로 수행할 수 있다.
본 과정은 인공지능 기반 서비스를 구축, 운영 및 테스트에 필요한 기반 지식과 방법을 확보하기 위해 필수로 필요한 과정이다. 특히, 인프라 및 테스트 담당자들이 반드시 학습해야 하는 과정이다. ",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9689%26crsseqId%3D223456
인공지능(AI) 기반 문제 해결 설계,"인공지능 기반 문제 해결 방법을 설계하기 위한 기본 능력과 필수 역량을 개발하기 위한 과정이다. 인공지능 솔루션 개발 위한 문제 발굴, 문제 해결 구현 방안, 파이프라인 구축을 익히기 위한 능력을 갖출 수 있다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D8002%26crsseqId%3D223502
두근두근 인공지능 - 개념편,"인공지능과 머신러닝, 딥러닝의 개념을 이해할 수 있다
인공지능이 분야별 적용 방법과 사례를 이해할 수 있다
인공지능의 최근 동향 및 쟁점에 대한 이해할 수 있다",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D5909%26crsseqId%3D222153
인공지능(AI) 서비스 성과 평가 기획(평가 피드백 기획),"인공지능 서비스의 실효성을 위한 평가 기준과 평가 방법 마련하고 성과 평가를 실행할 수 있도록 성과 평가 피드백을 기획하기 위해 필요한 요소들을 학습한다.
본 과정은 인공지능 서비스의 실효성을 위한 평가 기준과 평가 방법의 전체를 파악하기 위해서 필수로 필요한 과정이다. 특히 인공지능 서비스 도입을 고려하는 수요기관 및 인공지능 서비스 공급 관리자 및 운영자들이 학습해야 하는 과정이다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9426%26crsseqId%3D219695
인공지능(AI) 서비스 성과 평가 기획(평가 방법 기획),"인공지능 서비스의 실효성을 위한 평가 기준과 평가 방법 마련하고 성과 평가를 실행할 수 있도록 성과 평가 방법 기획을 위해 필요한 요소들을 학습한다.
본 과정은 인공지능 서비스의 실효성을 위한 평가 기준과 평가 방법의 전체를 파악하기 위해서 필수로 필요한 과정이다. 특히 인공지능 서비스 도입을 고려하는 수요기관 및 인공지능 서비스 공급 관리자 및 운영자들이 학습해야 하는 과정이다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9424%26crsseqId%3D219697
인공지능(AI) 서비스 모델 설계(모델 정의),"◆ 과정 특징
인공지능(AI) 서비스 모델 설계(모델 정의)는 인간이 지능으로 할 수 있는 일들을 시스템으로 구현하여 서비스로 제공하기 위한 인공지능 서비스의 목표를 설정하고 고객 요구사항 분석 결과에 따라서 인공지능 서비스에 필요한 구성요소를 분석하여 인공지능 서비스 모델을 정의하고 확정할 수 있다.
◆ 과정 필요성
본 과정은 인공지능 서비스 모델, 시나리오를 기획하여 실행계획을 수립하는 종사자들에게 요구되는 필수로 필요한 과정이다. 특히 책임 인공지능 서비스 기획자에게 반드시 처음 학습해야 하는 과정이다.",https://www.step.or.kr/home/integrateMng/cmmSys?subRedirect_url=https%3A%2F%2Fekt23.step.or.kr%2FcrsDetailForm.do%3Fcrscd%3D9673%26crsseqId%3D223482
